,u10,v10,d2m,t2m,lsm,msl,siconc,sst,skt,tcc,Year,Yearday,Month,Day,Time,Airtemp,Pressure,Wndspd,Wnddir,Humidity,DelT,Date,ds_match
2016-03-05 00:00:00,4.2241106,2.9118273,258.06598,263.87476,0.08943986,97888.484,0.12431566,271.44623,269.13962,0.9226513,2016.0,65.0,3.0,5.0,0.0,-14.8,968.5,12.6,265.0,56.6,444.0,2016 3 5,True
2016-03-05 06:00:00,4.597914,2.6465065,258.0416,264.3335,0.08943986,98031.37,0.12431566,271.44623,268.9457,0.8638637,2016.0,65.0,3.0,5.0,600.0,-12.3,970.0,8.8,267.0,54.0,444.0,2016 3 5,True
2016-03-05 12:00:00,5.3923755,2.2008648,257.23972,263.545,0.08943986,98195.7,0.12431566,271.44623,268.61185,0.71150815,2016.0,65.0,3.0,5.0,1200.0,-13.5,971.9,11.5,271.0,51.3,444.0,2016 3 5,True
2016-03-05 18:00:00,8.030598,1.7824922,257.23856,262.64972,0.08943986,98306.734,0.12431566,271.44623,268.50787,0.2936066,2016.0,65.0,3.0,5.0,1800.0,-15.5,973.5,14.3,260.0,49.0,444.0,2016 3 5,True
2016-03-06 00:00:00,9.52853,2.0804026,257.90518,263.35995,0.08943986,98462.32,0.1221399,271.4464,269.0368,0.6694249,2016.0,66.0,3.0,6.0,0.0,-15.4,444.0,22.5,254.0,46.0,444.0,2016 3 6,True
2016-03-06 06:00:00,9.373775,2.0010433,257.58356,263.63492,0.08943986,98385.586,0.1221399,271.4464,268.81964,0.5793726,2016.0,66.0,3.0,6.0,600.0,-14.1,972.1,21.5,256.0,43.0,444.0,2016 3 6,True
2016-03-06 12:00:00,9.920576,1.3884355,256.23904,261.90814,0.08943986,98310.85,0.1221399,271.4464,268.3996,0.3438669,2016.0,66.0,3.0,6.0,1200.0,-17.2,968.6,30.3,256.0,40.0,444.0,2016 3 6,True
2016-03-06 18:00:00,10.849693,0.85202146,255.65523,261.02362,0.08943986,98139.37,0.1221399,271.4464,268.21747,0.53160805,2016.0,66.0,3.0,6.0,1800.0,-18.8,967.3,28.2,253.0,42.0,444.0,2016 3 6,True
2016-03-07 00:00:00,10.423381,0.95319587,255.65741,260.90256,0.08943986,97968.63,0.2503658,271.45905,268.6348,0.60160685,2016.0,67.0,3.0,7.0,0.0,-18.4,968.1,24.5,261.0,44.0,444.0,2016 3 7,True
2016-03-07 06:00:00,9.106986,-0.094784334,255.55742,261.6453,0.08943986,97797.43,0.2503658,271.45905,268.4952,0.39844853,2016.0,67.0,3.0,7.0,600.0,-17.4,966.9,23.0,264.0,40.0,444.0,2016 3 7,True
2016-03-07 12:00:00,8.1930065,-0.3749765,254.94649,260.4252,0.08943986,97754.45,0.2503658,271.45905,266.60373,0.27373797,2016.0,67.0,3.0,7.0,1200.0,-19.4,965.8,21.3,263.0,42.6,444.0,2016 3 7,True
2016-03-07 18:00:00,7.943267,-0.2486613,255.28099,259.81366,0.08943986,97737.984,0.2503658,271.45905,266.27676,0.40250152,2016.0,67.0,3.0,7.0,1800.0,-22.3,964.8,22.6,263.0,44.1,444.0,2016 3 7,True
2016-03-08 00:00:00,7.5669966,-0.2046052,254.76405,260.11288,0.08943986,97864.266,0.3209087,271.4597,267.08542,0.47924107,2016.0,68.0,3.0,8.0,0.0,-19.4,966.4,19.6,261.0,41.0,444.0,2016 3 8,True
2016-03-08 06:00:00,5.867372,-1.3925486,255.14742,261.46664,0.08943986,98013.055,0.3209087,271.4597,267.03156,0.73038614,2016.0,68.0,3.0,8.0,600.0,-15.8,967.9,15.6,273.0,42.0,444.0,2016 3 8,True
2016-03-08 12:00:00,3.9982421,-0.79553074,256.19876,261.89587,0.08943986,98149.09,0.3209087,271.4597,265.4961,0.72267413,2016.0,68.0,3.0,8.0,1200.0,-15.7,970.6,8.0,275.0,50.0,444.0,2016 3 8,True
2016-03-08 18:00:00,3.5212219,0.31592646,257.08856,262.13635,0.08943986,98421.44,0.3209087,271.4597,265.60287,0.9465332,2016.0,68.0,3.0,8.0,1800.0,-14.3,972.3,7.3,270.0,49.0,444.0,2016 3 8,True
2016-03-09 00:00:00,2.7538195,0.053372685,258.3949,263.52493,0.08943986,98593.03,0.3155306,271.4597,267.17886,0.92888147,2016.0,69.0,3.0,9.0,0.0,-13.8,974.4,9.7,267.0,78.0,444.0,2016 3 9,True
2016-03-09 06:00:00,1.6034921,0.8506113,258.60114,264.42163,0.08943986,98771.78,0.3155306,271.4597,267.50284,0.9805875,2016.0,69.0,3.0,9.0,600.0,-11.2,976.6,6.1,276.0,58.2,444.0,2016 3 9,True
2016-03-09 12:00:00,1.5847507,1.009942,260.18555,265.3707,0.08943986,98863.43,0.3155306,271.4597,266.88956,0.980528,2016.0,69.0,3.0,9.0,1200.0,-12.6,978.1,6.3,268.0,63.0,444.0,2016 3 9,True
2016-03-09 18:00:00,3.6406295,1.813539,260.94443,264.9951,0.08943986,98916.6,0.3155306,271.4597,267.12677,0.9753904,2016.0,69.0,3.0,9.0,1800.0,-13.8,979.2,3.2,260.0,70.0,444.0,2016 3 9,True
2016-03-10 00:00:00,3.7344482,2.4046242,259.7366,264.5427,0.08943986,98936.734,0.26116103,271.4597,268.03015,0.9873948,2016.0,70.0,3.0,10.0,0.0,-13.9,979.2,5.4,239.0,67.0,444.0,2016 3 10,True
2016-03-10 06:00:00,2.4042466,1.9663781,259.63928,264.98218,0.08943986,98863.54,0.26116103,271.4597,267.6559,0.9960831,2016.0,70.0,3.0,10.0,600.0,-12.8,978.1,8.0,263.0,60.0,444.0,2016 3 10,True
2016-03-10 12:00:00,3.373619,3.1050777,259.2942,264.2578,0.08943986,98837.94,0.26116103,271.4597,268.05756,0.99809337,2016.0,70.0,3.0,10.0,1200.0,-15.0,979.0,10.6,261.0,60.0,444.0,2016 3 10,True
2016-03-10 18:00:00,7.875898,2.4148133,256.64386,262.35913,0.08943986,98888.3,0.26116103,271.4597,267.78653,0.96434665,2016.0,70.0,3.0,10.0,1800.0,-17.7,978.1,19.6,256.0,67.0,444.0,2016 3 10,True
2016-03-11 00:00:00,9.297034,0.9372337,255.29138,261.57935,0.08943986,98792.21,0.1753332,271.45026,267.47836,0.65478295,2016.0,71.0,3.0,11.0,0.0,-17.4,975.4,27.3,265.0,43.0,444.0,2016 3 11,True
2016-03-11 06:00:00,10.114423,-0.43238765,254.87227,261.1303,0.08943986,98492.38,0.1753332,271.45026,266.82974,0.32037252,2016.0,71.0,3.0,11.0,600.0,-17.2,444.0,29.8,260.0,43.0,444.0,2016 3 11,True
2016-03-11 12:00:00,9.620408,-0.52672505,254.53593,259.6998,0.08943986,98275.24,0.1753332,271.45026,267.57535,0.43583068,2016.0,71.0,3.0,11.0,1200.0,-21.4,444.0,30.2,257.0,41.0,444.0,2016 3 11,True
2016-03-11 18:00:00,9.579709,1.2244756,254.57227,259.2392,0.08943986,98064.016,0.1753332,271.45026,267.34595,0.6315135,2016.0,71.0,3.0,11.0,1800.0,-24.0,968.1,26.5,257.0,47.0,444.0,2016 3 11,True
2016-03-12 00:00:00,9.614531,1.529968,255.7301,260.2542,0.08943986,97979.945,0.2732016,271.4597,267.967,0.6625999,2016.0,72.0,3.0,12.0,0.0,-22.2,968.0,28.0,266.0,43.0,444.0,2016 3 12,True
2016-03-12 06:00:00,10.230448,1.9768336,257.17496,261.86124,0.08943986,98071.23,0.2732016,271.4597,268.04367,0.8757802,2016.0,72.0,3.0,12.0,600.0,-20.0,970.1,24.6,272.0,41.2,444.0,2016 3 12,True
2016-03-12 12:00:00,10.175139,1.3094219,255.98538,260.48172,0.08943986,98290.34,0.2732016,271.4597,266.57867,0.58676946,2016.0,72.0,3.0,12.0,1200.0,-22.1,971.4,26.1,261.0,43.0,444.0,2016 3 12,True
2016-03-12 18:00:00,10.179521,1.2234116,254.388,258.69394,0.08943986,98402.016,0.2732016,271.4597,265.97357,0.5558831,2016.0,72.0,3.0,12.0,1800.0,-23.9,973.0,21.8,259.0,47.0,444.0,2016 3 12,True
2016-03-13 00:00:00,8.809977,1.9672828,253.6623,258.23267,0.08943986,98500.23,0.37524688,271.4597,266.28525,0.45181414,2016.0,73.0,3.0,13.0,0.0,-23.0,972.9,21.1,261.0,47.0,444.0,2016 3 13,True
2016-03-13 06:00:00,8.242216,1.4776118,254.05191,258.8603,0.08943986,98349.516,0.37524688,271.4597,266.0275,0.5907072,2016.0,73.0,3.0,13.0,600.0,-21.8,972.6,18.8,264.0,46.0,444.0,2016 3 13,True
2016-03-13 12:00:00,9.239616,1.5250463,255.295,258.7458,0.08943986,98279.98,0.37524688,271.4597,264.47964,0.7403324,2016.0,73.0,3.0,13.0,1200.0,-24.6,972.1,23.8,261.0,42.0,444.0,2016 3 13,True
2016-03-13 18:00:00,11.04609,1.9512937,255.16084,258.11124,0.08943986,98408.695,0.37524688,271.4597,264.5668,0.934852,2016.0,73.0,3.0,13.0,1800.0,-25.5,972.5,23.4,260.0,44.0,444.0,2016 3 13,True
2016-03-14 00:00:00,11.188898,2.1090283,254.93591,258.0109,0.08943986,98517.29,0.39184287,271.4597,265.12973,0.9478615,2016.0,74.0,3.0,14.0,0.0,-24.6,974.5,21.5,261.0,45.8,444.0,2016 3 14,True
2016-03-14 06:00:00,11.336917,1.9286274,254.68904,258.48865,0.08943986,98512.266,0.39184287,271.4597,264.97888,0.9562611,2016.0,74.0,3.0,14.0,600.0,-23.1,973.6,20.9,254.0,46.0,444.0,2016 3 14,True
2016-03-14 12:00:00,12.251672,1.0283785,254.50172,258.02734,0.08943986,98527.75,0.39184287,271.4597,264.28137,0.6851554,2016.0,74.0,3.0,14.0,1200.0,-24.9,973.0,28.0,260.0,42.3,444.0,2016 3 14,True
2016-03-14 18:00:00,12.373187,0.99860877,252.77896,256.25867,0.08943986,98606.125,0.39184287,271.4597,263.58054,0.6605752,2016.0,74.0,3.0,14.0,1800.0,-25.9,444.0,27.8,259.0,43.0,444.0,2016 3 14,True
2016-03-15 00:00:00,11.097241,1.9356508,252.81851,256.4689,0.08943986,98698.21,0.43171462,271.4597,263.98663,0.723419,2016.0,75.0,3.0,15.0,0.0,-23.9,974.6,22.4,253.0,47.6,444.0,2016 3 15,True
2016-03-15 06:00:00,10.78848,1.580755,252.9925,257.21576,0.08943986,98760.695,0.43171462,271.4597,263.86157,0.6872978,2016.0,75.0,3.0,15.0,600.0,-21.6,976.4,20.8,259.0,44.0,444.0,2016 3 15,True
2016-03-15 12:00:00,10.449136,0.6117616,252.53673,256.42154,0.08943986,98826.06,0.43171462,271.4597,262.83755,0.6181847,2016.0,75.0,3.0,15.0,1200.0,-23.3,976.8,22.5,258.0,42.0,444.0,2016 3 15,True
2016-03-15 18:00:00,9.889331,0.70726955,251.90805,255.51445,0.08943986,98849.01,0.43171462,271.4597,262.3116,0.61764985,2016.0,75.0,3.0,15.0,1800.0,-24.6,444.0,24.0,257.0,42.0,444.0,2016 3 15,True
2016-03-16 00:00:00,8.73307,0.97096735,251.7681,255.86945,0.08943986,98747.63,0.46780586,271.4597,263.06616,0.5977595,2016.0,76.0,3.0,16.0,0.0,-22.6,975.7,22.4,265.0,39.0,444.0,2016 3 16,True
2016-03-16 06:00:00,8.944245,1.5526081,252.01218,256.48407,0.08943986,98656.59,0.46780586,271.4597,262.91876,0.59916705,2016.0,76.0,3.0,16.0,600.0,-21.4,974.9,18.5,263.0,42.0,444.0,2016 3 16,True
2016-03-16 12:00:00,9.364043,1.3648379,251.94144,255.53917,0.08943986,98630.83,0.46780586,271.4597,261.95285,0.68279463,2016.0,76.0,3.0,16.0,1200.0,-26.6,975.0,23.7,266.0,43.0,444.0,2016 3 16,True
2016-03-16 18:00:00,9.718634,1.4103038,251.71605,255.04752,0.08943986,98709.48,0.46780586,271.4597,262.01,0.85098505,2016.0,76.0,3.0,16.0,1800.0,-27.4,975.6,22.6,267.0,42.5,444.0,2016 3 16,True
2016-03-17 00:00:00,8.871554,1.7181907,252.25938,255.56532,0.08943986,98896.48,0.5202472,271.4597,262.6341,0.89336795,2016.0,77.0,3.0,17.0,0.0,-25.4,976.3,24.0,266.0,40.1,444.0,2016 3 17,True
2016-03-17 06:00:00,8.061732,1.8073136,252.63774,256.30298,0.08943986,99038.6,0.5202472,271.4597,262.59985,0.8590895,2016.0,77.0,3.0,17.0,600.0,-23.5,978.9,21.6,265.0,40.4,444.0,2016 3 17,True
2016-03-17 12:00:00,6.733278,2.3429825,252.7969,256.3083,0.08943986,99248.12,0.5202472,271.4597,261.79776,0.848244,2016.0,77.0,3.0,17.0,1200.0,-25.2,981.7,19.8,265.0,41.0,444.0,2016 3 17,True
2016-03-17 18:00:00,7.7937517,3.3088636,251.95493,255.35066,0.08943986,99547.94,0.5202472,271.4597,261.7138,0.9610385,2016.0,77.0,3.0,17.0,1800.0,-26.2,985.1,18.7,263.0,43.0,444.0,2016 3 17,True
2016-03-18 00:00:00,7.875066,2.7640693,252.08087,255.52168,0.08943986,99869.65,0.65546453,271.4597,261.6072,0.8704092,2016.0,78.0,3.0,18.0,0.0,-25.1,988.1,15.6,268.0,45.0,444.0,2016 3 18,True
2016-03-18 06:00:00,4.8317943,3.3665671,252.4176,256.18704,0.08943986,99841.31,0.65546453,271.4597,261.71283,1.0,2016.0,78.0,3.0,18.0,600.0,-23.1,987.6,12.2,265.0,48.0,444.0,2016 3 18,True
2016-03-18 12:00:00,2.3270626,6.2068777,253.29991,257.62915,0.08943986,99576.35,0.65546453,271.4597,260.8774,1.0,2016.0,78.0,3.0,18.0,1200.0,-21.4,985.8,7.4,263.0,78.0,444.0,2016 3 18,True
2016-03-18 18:00:00,1.6902407,10.3717165,255.5711,258.77176,0.08943986,99017.695,0.65546453,271.4597,262.3341,1.0,2016.0,78.0,3.0,18.0,1800.0,-19.1,982.5,6.5,202.0,80.6,444.0,2016 3 18,True
2016-03-19 00:00:00,0.63229,12.04643,256.1661,259.41943,0.08943986,98832.5,0.7281964,271.4597,264.16464,1.0,2016.0,79.0,3.0,19.0,0.0,-15.3,981.5,7.5,197.0,444.0,444.0,2016 3 19,True
2016-03-19 06:00:00,0.8752638,10.15125,255.03253,259.21283,0.08943986,99324.14,0.7281964,271.4597,263.1155,1.0,2016.0,79.0,3.0,19.0,600.0,-15.2,984.1,10.2,203.0,84.2,444.0,2016 3 19,True
2016-03-19 12:00:00,3.8638363,6.747522,255.94182,260.4999,0.08943986,99526.66,0.7281964,271.4597,262.15356,1.0,2016.0,79.0,3.0,19.0,1200.0,-15.0,986.5,7.6,188.0,85.0,444.0,2016 3 19,True
2016-03-19 18:00:00,5.3388953,2.555681,255.7913,259.79068,0.08943986,99557.58,0.7281964,271.4597,261.4647,0.912639,2016.0,79.0,3.0,19.0,1800.0,-17.8,984.2,16.1,269.0,76.0,444.0,2016 3 19,True
2016-03-20 00:00:00,5.87092,-1.8017693,252.98232,258.67322,0.08943986,99381.77,0.39718622,271.46042,260.5079,0.02767991,2016.0,80.0,3.0,20.0,0.0,-16.8,980.7,26.1,268.0,79.0,444.0,2016 3 20,True
2016-03-20 06:00:00,12.544273,-2.8925822,251.0708,258.24454,0.08943986,98851.71,0.39718622,271.46042,259.76907,0.017941142,2016.0,80.0,3.0,20.0,600.0,-17.3,976.7,29.1,256.0,80.0,444.0,2016 3 20,True
2016-03-20 12:00:00,16.872055,-3.4401164,253.14922,259.3611,0.08943986,98149.46,0.39718622,271.46042,264.3927,0.15117013,2016.0,80.0,3.0,20.0,1200.0,-19.0,966.9,33.3,258.0,80.0,444.0,2016 3 20,True
2016-03-20 18:00:00,16.362656,1.6831267,251.69829,256.83835,0.08943986,97592.836,0.39718622,271.46042,263.57767,0.37084493,2016.0,80.0,3.0,20.0,1800.0,-20.8,957.7,38.5,260.0,79.0,444.0,2016 3 20,True
2016-03-21 00:00:00,12.395534,3.6854947,250.73746,255.57661,0.08943986,97343.41,0.51777816,271.4597,263.67508,0.5761437,2016.0,81.0,3.0,21.0,0.0,-22.6,958.0,35.1,254.0,76.4,444.0,2016 3 21,True
2016-03-21 06:00:00,10.440956,3.172253,250.17255,255.53496,0.08943986,97199.97,0.51777816,271.4597,263.21112,0.60116154,2016.0,81.0,3.0,21.0,600.0,-23.4,957.2,31.8,257.0,75.0,444.0,2016 3 21,True
2016-03-21 12:00:00,9.437845,2.2006788,249.27614,253.90651,0.08943986,97125.48,0.51777816,271.4597,260.5501,0.7228937,2016.0,81.0,3.0,21.0,1200.0,-25.3,958.3,30.4,255.0,75.6,444.0,2016 3 21,True
2016-03-21 18:00:00,9.743641,1.4608246,248.2601,253.24599,0.08943986,97069.56,0.51777816,271.4597,260.08112,0.66963166,2016.0,81.0,3.0,21.0,1800.0,-24.4,955.7,33.1,255.0,74.0,444.0,2016 3 21,True
2016-03-22 00:00:00,8.957802,2.057204,248.22408,253.22668,0.08943986,97128.734,0.58986145,271.46082,260.7713,0.6241773,2016.0,82.0,3.0,22.0,0.0,-24.4,957.7,27.7,250.0,70.0,444.0,2016 3 22,True
2016-03-22 06:00:00,9.404021,1.3672588,247.77576,253.5112,0.08943986,97290.02,0.58986145,271.46082,260.26212,0.6387332,2016.0,82.0,3.0,22.0,600.0,-26.1,960.6,26.3,255.0,70.0,444.0,2016 3 22,True
2016-03-22 12:00:00,10.099258,0.10309535,246.98163,252.76927,0.08943986,97583.8,0.58986145,271.46082,258.54517,0.49303648,2016.0,82.0,3.0,22.0,1200.0,-26.9,960.3,38.7,255.0,72.0,444.0,2016 3 22,True
2016-03-22 18:00:00,11.699465,-0.43959728,247.30066,252.73726,0.08943986,97833.26,0.58986145,271.46082,258.35144,0.46802735,2016.0,82.0,3.0,22.0,1800.0,-27.3,964.0,34.0,262.0,46.0,444.0,2016 3 22,True
2016-03-23 00:00:00,9.181812,-1.2073588,248.92297,254.1654,0.08943986,97897.92,0.6783927,271.4602,258.99466,0.50370485,2016.0,83.0,3.0,23.0,0.0,-25.4,444.0,31.8,263.0,40.0,444.0,2016 3 23,True
2016-03-23 06:00:00,7.459732,-1.7857804,249.50221,255.38634,0.08943986,97842.09,0.6783927,271.4602,258.8858,0.33535653,2016.0,83.0,3.0,23.0,600.0,-21.5,965.3,24.1,263.0,37.0,444.0,2016 3 23,True
2016-03-23 12:00:00,7.3239675,-2.3650799,249.12692,254.62035,0.08943986,97921.516,0.6783927,271.4602,257.14575,0.29877797,2016.0,83.0,3.0,23.0,1200.0,-20.9,967.3,14.7,273.0,42.0,444.0,2016 3 23,True
2016-03-23 18:00:00,6.604721,-1.5759821,249.51334,254.7533,0.08943986,97997.27,0.6783927,271.4602,256.80588,0.3027165,2016.0,83.0,3.0,23.0,1800.0,-18.4,966.6,19.8,267.0,38.0,444.0,2016 3 23,True
2016-03-24 00:00:00,7.8403,0.32576987,249.45381,255.60382,0.08943986,98161.98,0.6192805,271.4602,258.18008,0.24451685,2016.0,84.0,3.0,24.0,0.0,-17.1,968.6,17.7,258.0,41.0,444.0,2016 3 24,True
2016-03-24 06:00:00,7.8732085,-0.46660033,250.26773,256.54892,0.08943986,98233.9,0.6192805,271.4602,258.1718,0.088097036,2016.0,84.0,3.0,24.0,600.0,-16.6,970.3,20.9,263.0,38.0,444.0,2016 3 24,True
2016-03-24 12:00:00,7.940828,-0.9021856,251.94978,257.58585,0.08943986,98377.04,0.6192805,271.4602,259.4601,0.18510762,2016.0,84.0,3.0,24.0,1200.0,-17.3,968.8,26.1,260.0,39.0,444.0,2016 3 24,True
2016-03-24 18:00:00,6.5959334,-0.8388418,252.60915,257.8636,0.08943986,98616.7,0.6192805,271.4602,259.7354,0.948561,2016.0,84.0,3.0,24.0,1800.0,-17.4,973.9,15.3,266.0,47.0,444.0,2016 3 24,True
2016-03-25 00:00:00,5.8530107,-1.800599,253.55829,259.18747,0.08943986,98618.4,0.63329166,271.46,260.9527,0.79569036,2016.0,85.0,3.0,25.0,0.0,-15.4,973.1,21.2,267.0,41.0,444.0,2016 3 25,True
2016-03-25 06:00:00,4.3651705,-1.9664475,253.31381,258.4485,0.08943986,98573.2,0.63329166,271.46,260.24722,0.20066667,2016.0,85.0,3.0,25.0,600.0,-14.5,971.9,20.9,266.0,39.0,444.0,2016 3 25,True
2016-03-25 12:00:00,6.7165327,0.69000363,251.89171,257.18494,0.08943986,98577.37,0.63329166,271.46,259.36667,0.55973005,2016.0,85.0,3.0,25.0,1200.0,-18.9,974.1,17.3,263.0,45.0,444.0,2016 3 25,True
2016-03-25 18:00:00,6.7239065,1.0350028,251.88342,256.83148,0.08943986,98480.57,0.63329166,271.46,259.19073,0.32893232,2016.0,85.0,3.0,25.0,1800.0,-20.6,973.0,20.9,266.0,44.0,444.0,2016 3 25,True
2016-03-26 00:00:00,6.629729,0.53527546,251.7538,256.9867,0.08943986,98423.12,0.61079746,271.4602,259.71942,0.3406311,2016.0,86.0,3.0,26.0,0.0,-19.1,971.0,24.8,265.0,40.0,444.0,2016 3 26,True
2016-03-26 06:00:00,5.861273,-0.2894982,250.81607,257.5497,0.08943986,98283.23,0.61079746,271.4602,259.1672,0.091479026,2016.0,86.0,3.0,26.0,600.0,-16.7,969.5,22.7,289.0,37.0,444.0,2016 3 26,True
2016-03-26 12:00:00,6.602171,1.127478,250.9355,256.77808,0.08943986,98294.66,0.61079746,271.4602,259.20712,0.4040837,2016.0,86.0,3.0,26.0,1200.0,-18.2,969.9,21.8,262.0,37.0,444.0,2016 3 26,True
2016-03-26 18:00:00,5.2266684,1.0221,250.26018,256.2811,0.08943986,98210.94,0.61079746,271.4602,258.52676,0.38511536,2016.0,86.0,3.0,26.0,1800.0,-18.0,970.4,18.6,260.0,35.6,444.0,2016 3 26,True
2016-03-27 00:00:00,5.3824778,2.3677247,249.99564,255.73355,0.08943986,98194.69,0.60072535,271.46066,259.58115,0.564075,2016.0,87.0,3.0,27.0,0.0,-19.7,970.5,17.0,263.0,41.0,444.0,2016 3 27,True
2016-03-27 06:00:00,3.9557412,2.5368986,250.2195,255.72299,0.08943986,98166.02,0.60072535,271.46066,259.2766,0.6193553,2016.0,87.0,3.0,27.0,600.0,-20.3,970.3,16.3,263.0,40.9,444.0,2016 3 27,True
2016-03-27 12:00:00,4.145069,2.3331394,250.12268,255.168,0.08943986,98243.016,0.60072535,271.46066,259.19794,0.68903893,2016.0,87.0,3.0,27.0,1200.0,-22.4,971.1,18.3,271.0,42.0,444.0,2016 3 27,True
2016-03-27 18:00:00,4.50745,1.54327,249.4955,254.55635,0.08943986,98347.64,0.60072535,271.46066,258.9055,0.7420247,2016.0,87.0,3.0,27.0,1800.0,-23.3,972.4,16.0,276.0,46.0,444.0,2016 3 27,True
2016-03-28 00:00:00,5.356112,0.855267,249.97746,255.16553,0.08943986,98563.305,0.57371604,271.46042,259.2679,0.7280936,2016.0,88.0,3.0,28.0,0.0,-22.3,973.9,19.2,272.0,43.0,444.0,2016 3 28,True
2016-03-28 06:00:00,5.924206,0.73299557,249.57193,254.96855,0.08943986,98653.586,0.57371604,271.46042,258.81793,0.6631898,2016.0,88.0,3.0,28.0,600.0,-23.0,974.8,19.1,262.0,40.0,444.0,2016 3 28,True
2016-03-28 12:00:00,7.5108275,0.9910798,249.36832,254.17802,0.08943986,98820.75,0.57371604,271.46042,258.99716,0.65879667,2016.0,88.0,3.0,28.0,1200.0,-24.6,976.8,20.3,263.0,40.0,444.0,2016 3 28,True
2016-03-28 18:00:00,8.749123,0.2100164,248.71953,253.37798,0.08943986,98991.87,0.57371604,271.46042,258.64267,0.6073903,2016.0,88.0,3.0,28.0,1800.0,-25.1,977.5,20.6,262.0,43.6,444.0,2016 3 28,True
2016-03-29 00:00:00,9.797177,-0.22192433,248.74532,253.66118,0.08943986,99146.75,0.5778705,271.46042,259.0455,0.5755642,2016.0,89.0,3.0,29.0,0.0,-24.8,978.6,24.6,261.0,42.0,444.0,2016 3 29,True
2016-03-29 06:00:00,9.816418,-0.79425365,249.02373,254.25406,0.08943986,99284.87,0.5778705,271.46042,258.77808,0.5048372,2016.0,89.0,3.0,29.0,600.0,-23.9,444.0,24.3,262.0,42.2,444.0,2016 3 29,True
2016-03-29 12:00:00,9.890024,-1.2910013,249.34357,254.31656,0.08943986,99443.37,0.5778705,271.46042,258.6584,0.41669965,2016.0,89.0,3.0,29.0,1200.0,-23.6,981.1,25.5,261.0,42.0,444.0,2016 3 29,True
2016-03-29 18:00:00,9.157056,-1.235692,249.80449,255.15291,0.08943986,99561.31,0.5778705,271.46042,258.83615,0.46546817,2016.0,89.0,3.0,29.0,1800.0,-22.8,982.9,25.5,268.0,41.0,444.0,2016 3 29,True
2016-03-30 00:00:00,8.381252,-1.1514374,250.11919,256.0347,0.08943986,99593.88,0.6544989,271.4602,259.50137,0.3153578,2016.0,90.0,3.0,30.0,0.0,-20.5,981.7,26.5,267.0,39.0,444.0,2016 3 30,True
2016-03-30 06:00:00,7.3538256,-0.92442644,250.48114,256.2479,0.08943986,99420.36,0.6544989,271.4602,259.15723,0.3316569,2016.0,90.0,3.0,30.0,600.0,-21.2,444.0,20.9,267.0,41.0,444.0,2016 3 30,True
2016-03-30 12:00:00,7.47193,0.089500755,248.4419,254.45537,0.08943986,99265.78,0.6544989,271.4602,257.2489,0.5232121,2016.0,90.0,3.0,30.0,1200.0,-22.5,979.1,23.5,263.0,39.0,444.0,2016 3 30,True
2016-03-30 18:00:00,6.90331,-0.9151152,248.01836,253.74388,0.08943986,99029.49,0.6544989,271.4602,256.73264,0.77251273,2016.0,90.0,3.0,30.0,1800.0,-22.5,977.0,22.6,263.0,38.0,444.0,2016 3 30,True
2016-03-31 00:00:00,7.255461,-1.6210228,247.8481,253.86787,0.08943986,98879.94,0.6304076,271.4602,257.4894,0.86349505,2016.0,91.0,3.0,31.0,0.0,-23.6,973.4,27.7,262.0,444.0,444.0,2016 3 31,True
2016-03-31 06:00:00,7.4918356,-2.301816,248.29909,254.00694,0.08943986,98697.54,0.6304076,271.4602,257.388,0.32493028,2016.0,91.0,3.0,31.0,600.0,-23.8,972.3,28.4,257.0,38.0,444.0,2016 3 31,True
2016-03-31 12:00:00,8.40504,-1.5107495,248.4878,253.6304,0.08943986,98760.24,0.6304076,271.4602,257.61057,0.48203477,2016.0,91.0,3.0,31.0,1200.0,-23.8,973.5,28.1,261.0,39.5,444.0,2016 3 31,True
2016-03-31 18:00:00,8.20551,-1.2073588,248.42642,253.60576,0.08943986,99053.09,0.6304076,271.4602,257.525,0.49263573,2016.0,91.0,3.0,31.0,1800.0,-23.2,975.2,28.8,258.0,37.0,444.0,2016 3 31,True
2016-04-01 00:00:00,7.81008,1.0014023,248.41711,253.7595,0.08943986,99556.46,0.73597866,271.45944,257.81226,0.5303146,2016.0,92.0,4.0,1.0,0.0,-23.9,984.5,14.3,256.0,44.0,444.0,2016 4 1,True
2016-04-01 06:00:00,4.9218144,1.8768829,248.86331,253.98581,0.08943986,99874.59,0.73597866,271.45944,258.22144,1.0,2016.0,92.0,4.0,1.0,600.0,-23.2,988.5,8.9,260.0,46.0,444.0,2016 4 1,True
2016-04-01 12:00:00,4.256437,3.5448399,249.96371,254.75188,0.08943986,100149.94,0.73597866,271.45944,257.56073,1.0,2016.0,92.0,4.0,1.0,1200.0,-22.4,992.5,7.6,266.0,69.0,444.0,2016 4 1,True
2016-04-01 18:00:00,4.622311,2.1834927,248.93721,254.26506,0.08943986,100442.48,0.73597866,271.45944,257.01114,0.94120073,2016.0,92.0,4.0,1.0,1800.0,-24.7,994.7,8.6,260.0,54.0,444.0,2016 4 1,True
2016-04-02 00:00:00,4.392035,1.6450033,247.06409,252.66241,0.08943986,100749.77,0.74946934,271.45944,255.59387,0.6108819,2016.0,93.0,4.0,2.0,0.0,-22.4,444.0,15.0,251.0,444.0,444.0,2016 4 2,True
